bands,artists,isActive,exitCount
564,1342,1.0,0.0
564,5781,0.0,1.0
564,9600,1.0,0.0
566,472,1.0,0.0
566,879,1.0,0.0
569,4392,1.0,0.0
569,9954,1.0,0.0
570,5245,0.0,1.0
574,604,1.0,0.0
575,119,1.0,0.0
575,4061,1.0,0.0
575,6358,1.0,0.0
576,510,1.0,0.0
576,1247,1.0,0.0
576,4468,1.0,0.0
576,5202,1.0,0.0
576,6257,1.0,0.0
577,1870,0.0,1.0
577,3526,0.0,1.0
577,3759,0.0,1.0
577,3764,1.0,0.0
577,3777,0.0,1.0
577,5261,0.0,1.0
577,6739,0.0,2.0
577,6868,1.0,0.0
577,8189,0.0,2.0
577,9646,0.0,1.0
577,9719,0.0,1.0
577,10750,0.0,1.0
577,11119,1.0,0.0
577,11127,1.0,0.0
577,11529,0.0,1.0
577,11539,0.0,2.0
579,1446,1.0,0.0
579,6544,1.0,0.0
579,7560,1.0,0.0
579,11221,1.0,0.0
580,4786,0.0,1.0
580,4862,0.0,1.0
580,5790,0.0,1.0
580,9731,0.0,1.0
582,2617,1.0,0.0
584,3499,0.0,1.0
584,6272,1.0,0.0
584,9635,1.0,0.0
587,1048,1.0,0.0
587,1509,1.0,0.0
587,2320,1.0,0.0
587,3966,0.0,1.0
587,7174,0.0,1.0
589,1306,0.0,1.0
589,3804,1.0,0.0
589,4706,0.0,1.0
589,4816,1.0,0.0
589,5478,1.0,0.0
589,6036,0.0,1.0
589,6488,0.0,1.0
589,7307,0.0,1.0
589,7572,1.0,0.0
589,7967,1.0,0.0
589,8300,1.0,0.0
590,9769,0.0,1.0
591,1567,0.0,1.0
591,8848,0.0,1.0
593,424,1.0,0.0
593,2328,1.0,0.0
593,4329,0.0,1.0
593,5881,0.0,1.0
593,6906,0.0,1.0
593,7028,1.0,0.0
593,7433,0.0,1.0
593,7485,1.0,0.0
593,9328,0.0,1.0
593,9659,1.0,0.0
593,10105,0.0,1.0
593,11149,0.0,1.0
594,241,1.0,0.0
594,1811,1.0,0.0
595,3231,0.0,1.0
595,4597,0.0,1.0
595,8655,1.0,0.0
596,2491,1.0,0.0
596,3320,0.0,1.0
596,4474,1.0,0.0
596,7182,0.0,1.0
597,829,0.0,1.0
597,4483,1.0,0.0
597,8659,0.0,1.0
597,9376,0.0,1.0
597,11390,0.0,1.0
599,1774,1.0,0.0
599,4487,1.0,0.0
599,8325,1.0,0.0
600,6055,0.0,1.0
601,1735,0.0,1.0
604,1649,1.0,0.0
604,3461,1.0,0.0
604,5223,1.0,0.0
604,6573,0.0,1.0
604,9698,1.0,0.0
605,4802,0.0,1.0
607,6655,0.0,1.0
609,67,0.0,1.0
609,112,0.0,1.0
609,5272,0.0,1.0
609,5943,0.0,1.0
609,7594,0.0,2.0
611,218,0.0,1.0
611,2349,0.0,1.0
611,5457,1.0,0.0
612,2058,1.0,0.0
612,2481,0.0,1.0
612,2517,0.0,1.0
612,3790,1.0,0.0
612,3859,1.0,0.0
612,5155,1.0,0.0
612,5284,0.0,1.0
612,5522,0.0,1.0
612,9143,1.0,0.0
614,4394,1.0,0.0
614,4980,0.0,1.0
615,342,1.0,0.0
615,4624,1.0,0.0
615,8663,0.0,1.0
615,8797,1.0,0.0
616,346,0.0,1.0
616,1172,0.0,1.0
616,2299,0.0,1.0
616,3066,0.0,1.0
616,5759,0.0,1.0
616,6635,0.0,1.0
616,8696,0.0,1.0
617,4781,1.0,0.0
617,5498,0.0,1.0
617,6039,1.0,0.0
617,6048,0.0,1.0
617,10291,0.0,1.0
617,10834,1.0,0.0
618,88,0.0,1.0
618,803,1.0,0.0
618,7959,1.0,0.0
619,3963,1.0,0.0
619,6059,1.0,0.0
620,4095,1.0,0.0
620,8651,1.0,0.0
620,11145,0.0,1.0
621,29,1.0,0.0
621,1315,1.0,0.0
621,1333,1.0,0.0
621,1736,0.0,1.0
621,1822,0.0,1.0
621,2207,0.0,1.0
621,2816,0.0,2.0
621,6674,0.0,1.0
621,7706,0.0,1.0
621,10623,0.0,1.0
621,10738,0.0,1.0
621,11237,1.0,0.0
623,940,0.0,1.0
623,4176,0.0,1.0
623,5857,0.0,1.0
623,6531,0.0,1.0
623,6789,0.0,1.0
623,11118,0.0,1.0
625,1975,0.0,1.0
625,3150,0.0,1.0
625,6774,0.0,1.0
625,11522,0.0,1.0
626,2623,0.0,1.0
626,3977,1.0,0.0
626,4203,1.0,0.0
626,5762,0.0,1.0
626,5985,0.0,1.0
626,7984,0.0,1.0
626,8593,1.0,0.0
627,6076,0.0,1.0
627,6187,0.0,1.0
627,7548,0.0,1.0
627,7675,0.0,1.0
628,1278,1.0,0.0
628,2010,0.0,1.0
628,2079,1.0,0.0
628,11095,0.0,1.0
628,11357,1.0,0.0
630,1011,0.0,1.0
630,4444,0.0,1.0
630,11502,0.0,1.0
631,2204,0.0,1.0
632,4942,1.0,0.0
632,6480,0.0,1.0
632,10977,1.0,0.0
633,250,1.0,0.0
633,9792,1.0,0.0
636,1819,1.0,0.0
636,11314,1.0,0.0
637,2546,0.0,1.0
637,4970,0.0,1.0
638,56,1.0,0.0
638,3083,1.0,0.0
638,8707,1.0,0.0
639,2861,0.0,1.0
639,3734,0.0,1.0
639,4052,0.0,1.0
639,10346,0.0,1.0
641,7095,0.0,1.0
641,10363,0.0,1.0
643,3685,1.0,0.0
644,3272,1.0,0.0
644,3751,1.0,0.0
644,9651,1.0,0.0
646,4972,1.0,0.0
646,6990,1.0,0.0
648,1155,0.0,1.0
648,1168,0.0,1.0
648,1180,0.0,1.0
648,1523,0.0,1.0
648,2394,0.0,1.0
648,2499,0.0,1.0
648,2766,0.0,1.0
648,3052,0.0,1.0
648,3256,0.0,1.0
648,3713,0.0,1.0
648,3868,0.0,1.0
648,3938,0.0,1.0
648,4997,0.0,1.0
648,5002,0.0,1.0
648,5025,0.0,1.0
648,6191,0.0,1.0
648,6481,0.0,1.0
648,9131,0.0,1.0
649,4352,1.0,0.0
651,1364,1.0,0.0
651,9609,1.0,0.0
653,3137,0.0,1.0
653,4039,1.0,0.0
653,8757,0.0,1.0
654,5250,1.0,0.0
654,7311,1.0,0.0
655,5343,1.0,0.0
656,1373,0.0,1.0
656,2272,0.0,1.0
656,4651,0.0,1.0
657,1635,0.0,1.0
658,10401,0.0,1.0
659,2420,0.0,1.0
659,2493,0.0,1.0
659,3133,1.0,0.0
659,4414,0.0,1.0
659,4758,1.0,0.0
659,7187,1.0,0.0
659,7189,0.0,1.0
659,7648,1.0,0.0
659,10357,1.0,0.0
661,5312,0.0,1.0
661,5413,0.0,1.0
661,8910,0.0,1.0
661,9025,0.0,1.0
661,9485,0.0,1.0
662,482,0.0,1.0
662,724,0.0,1.0
662,1170,1.0,0.0
662,1369,1.0,0.0
662,2850,0.0,1.0
662,2905,1.0,0.0
662,3279,0.0,1.0
662,4880,0.0,1.0
662,6556,1.0,0.0
662,7719,0.0,1.0
662,8777,0.0,1.0
662,10409,0.0,1.0
662,11325,1.0,0.0
663,10488,1.0,0.0
664,841,1.0,0.0
665,10733,0.0,1.0
666,2322,1.0,0.0
666,4089,1.0,0.0
666,7745,1.0,0.0
666,8961,1.0,0.0
668,1352,0.0,1.0
668,5569,1.0,0.0
668,6050,1.0,0.0
669,2373,0.0,1.0
669,9327,0.0,1.0
669,10911,0.0,1.0
670,2490,0.0,1.0
670,3115,1.0,0.0
670,4909,0.0,1.0
670,6779,0.0,1.0
670,8555,0.0,1.0
670,10187,0.0,1.0
670,10301,0.0,1.0
670,10796,1.0,0.0
675,392,1.0,0.0
675,11483,1.0,0.0
677,3507,1.0,0.0
684,198,0.0,2.0
684,2565,0.0,1.0
684,2801,0.0,1.0
684,3806,0.0,1.0
684,4966,0.0,1.0
684,7760,0.0,1.0
684,9387,0.0,1.0
686,6050,1.0,0.0
687,253,0.0,2.0
687,3368,0.0,1.0
687,3582,1.0,0.0
687,10047,1.0,0.0
693,9099,1.0,0.0
694,1541,1.0,0.0
694,6670,1.0,0.0
697,3213,0.0,1.0
697,3402,0.0,1.0
697,3430,0.0,1.0
697,3553,1.0,0.0
697,4103,1.0,0.0
697,5918,0.0,1.0
697,6223,0.0,1.0
697,6227,0.0,1.0
697,7467,0.0,1.0
697,8843,1.0,0.0
697,11405,0.0,1.0
699,1732,1.0,0.0
700,3422,1.0,0.0
701,2033,0.0,1.0
701,2121,0.0,1.0
701,2467,1.0,0.0
701,5047,1.0,0.0
702,3866,1.0,0.0
703,2385,1.0,0.0
703,4408,1.0,0.0
703,5520,1.0,0.0
703,10075,0.0,1.0
705,1889,1.0,0.0
705,4743,1.0,0.0
705,5156,1.0,0.0
705,6874,1.0,0.0
706,1220,0.0,1.0
706,1269,1.0,0.0
706,8031,0.0,1.0
706,11503,1.0,0.0
708,3690,0.0,1.0
708,11071,0.0,1.0
709,395,0.0,1.0
709,2725,1.0,0.0
709,4714,1.0,0.0
709,8256,0.0,1.0
709,9523,0.0,1.0
710,683,1.0,0.0
710,1522,0.0,1.0
710,6768,1.0,0.0
710,11232,0.0,1.0
710,11493,1.0,0.0
711,316,0.0,1.0
711,323,1.0,0.0
711,2317,1.0,0.0
711,4102,1.0,0.0
711,4607,1.0,0.0
711,4630,1.0,0.0
711,9395,0.0,2.0
713,9975,0.0,1.0
715,8537,1.0,0.0
716,3367,0.0,1.0
716,9172,0.0,1.0
717,5152,0.0,1.0
717,6716,1.0,0.0
717,7079,0.0,1.0
717,7123,0.0,1.0
717,9763,0.0,1.0
717,9947,1.0,0.0
717,10721,1.0,0.0
718,1059,1.0,0.0
718,2237,1.0,0.0
718,5190,1.0,0.0
718,5293,1.0,0.0
718,5947,1.0,0.0
718,6285,0.0,1.0
718,7963,1.0,0.0
718,10802,1.0,0.0
719,1860,0.0,1.0
719,4035,1.0,0.0
719,6231,1.0,0.0
719,9465,1.0,0.0
720,2834,0.0,1.0
720,5224,0.0,1.0
720,7023,0.0,1.0
721,10338,1.0,0.0
721,10704,1.0,0.0
722,6073,0.0,1.0
723,674,1.0,0.0
725,1618,1.0,0.0
725,2312,0.0,1.0
725,2830,0.0,1.0
725,4915,1.0,0.0
725,7191,1.0,0.0
726,5385,1.0,0.0
726,6493,1.0,0.0
726,6639,1.0,0.0
727,1113,0.0,1.0
727,7443,0.0,1.0
727,9849,0.0,1.0
736,2568,1.0,0.0
736,10576,1.0,0.0
737,5328,0.0,1.0
737,8539,1.0,0.0
737,10927,1.0,0.0
738,9836,0.0,1.0
739,1082,0.0,2.0
739,1809,0.0,1.0
739,7062,0.0,1.0
739,7935,0.0,1.0
739,10977,0.0,1.0
740,994,1.0,0.0
740,2996,0.0,1.0
740,3483,0.0,1.0
740,5916,1.0,0.0
740,7730,1.0,0.0
740,10132,1.0,0.0
740,10985,0.0,1.0
741,9816,1.0,0.0
743,9875,0.0,1.0
744,9512,1.0,0.0
746,2386,0.0,1.0
746,5034,0.0,1.0
746,6897,0.0,1.0
747,2497,1.0,0.0
747,11274,1.0,0.0
748,4803,0.0,1.0
748,7682,0.0,1.0
748,7866,0.0,1.0
751,4322,0.0,1.0
754,758,1.0,0.0
754,1544,0.0,1.0
754,3999,1.0,0.0
754,6599,1.0,0.0
755,3266,1.0,0.0
755,5296,1.0,0.0
755,9718,1.0,0.0
755,11243,1.0,0.0
756,692,0.0,1.0
756,5961,1.0,0.0
756,10511,0.0,1.0
757,4251,0.0,2.0
757,4849,0.0,1.0
757,6341,0.0,1.0
759,6593,1.0,0.0
761,3505,1.0,0.0
761,10923,1.0,0.0
761,11455,0.0,1.0
762,695,1.0,0.0
762,2148,0.0,1.0
762,8117,1.0,0.0
762,10112,1.0,0.0
765,538,0.0,1.0
765,5604,1.0,0.0
774,1643,1.0,0.0
774,11122,1.0,0.0
776,4279,0.0,1.0
776,5076,0.0,1.0
776,5089,0.0,2.0
776,6060,0.0,1.0
776,9095,0.0,1.0
776,9383,0.0,1.0
776,10262,0.0,1.0
778,909,1.0,0.0
778,5867,1.0,0.0
778,7557,1.0,0.0
778,9915,1.0,0.0
779,5674,1.0,0.0
780,923,1.0,0.0
781,3838,1.0,0.0
784,1790,1.0,0.0
784,4845,1.0,0.0
784,5423,1.0,0.0
784,5612,1.0,0.0
784,7909,1.0,0.0
786,4317,0.0,1.0
787,2664,0.0,1.0
787,5706,1.0,0.0
787,7295,1.0,0.0
789,2936,0.0,1.0
789,9500,0.0,1.0
794,3401,1.0,0.0
796,7370,1.0,0.0
797,5969,0.0,1.0
797,9223,0.0,1.0
798,7925,1.0,0.0
798,11492,0.0,1.0
801,4272,0.0,1.0
803,6195,1.0,0.0
804,3506,0.0,1.0
804,5099,0.0,1.0
804,8475,0.0,1.0
805,3945,1.0,0.0
808,9312,1.0,0.0
811,3647,1.0,0.0
812,3305,1.0,0.0
812,7452,1.0,0.0
815,887,1.0,0.0
815,1670,0.0,1.0
815,7590,1.0,0.0
815,10863,1.0,0.0
815,10876,1.0,0.0
816,2529,1.0,0.0
816,9654,1.0,0.0
817,2895,0.0,1.0
818,721,0.0,1.0
818,931,0.0,1.0
818,2249,0.0,1.0
820,4407,1.0,0.0
821,450,0.0,1.0
821,3636,0.0,1.0
823,1551,0.0,1.0
823,7409,0.0,1.0
823,10587,0.0,1.0
823,11011,0.0,1.0
826,5455,1.0,0.0
826,9934,0.0,1.0
828,6071,0.0,1.0
828,7011,0.0,1.0
828,8774,0.0,1.0
831,11531,0.0,1.0
835,3384,0.0,1.0
835,4319,1.0,0.0
835,10014,0.0,1.0
837,4731,0.0,1.0
839,3293,0.0,1.0
839,3697,0.0,1.0
839,10275,0.0,2.0
841,624,1.0,0.0
841,2120,1.0,0.0
841,7193,1.0,0.0
841,7261,1.0,0.0
841,8985,1.0,0.0
842,328,0.0,1.0
842,656,0.0,1.0
842,6269,1.0,0.0
842,10895,1.0,0.0
846,4363,0.0,1.0
847,7243,1.0,0.0
847,9173,1.0,0.0
848,2839,1.0,0.0
848,9623,1.0,0.0
848,11100,1.0,0.0
849,2102,1.0,0.0
849,9821,1.0,0.0
850,164,1.0,0.0
850,1701,1.0,0.0
850,6738,1.0,0.0
850,7157,1.0,0.0
850,11469,1.0,0.0
858,3111,0.0,1.0
859,1433,1.0,0.0
859,5738,1.0,0.0
860,7131,1.0,0.0
864,4872,1.0,0.0
864,11508,1.0,0.0
867,3096,0.0,1.0
869,3022,1.0,0.0
870,8017,1.0,0.0
870,10809,1.0,0.0
875,8310,1.0,0.0
876,286,0.0,1.0
879,234,0.0,1.0
879,4341,0.0,1.0
879,7620,0.0,1.0
879,10290,0.0,1.0
884,4289,0.0,1.0
888,753,0.0,1.0
888,5121,0.0,1.0
891,6232,1.0,0.0
895,1196,1.0,0.0
895,2024,1.0,0.0
895,7835,0.0,1.0
895,8262,0.0,2.0
895,8761,0.0,1.0
897,7451,0.0,1.0
901,6928,0.0,1.0
909,6427,1.0,0.0
911,9540,1.0,0.0
911,10466,1.0,0.0
911,10935,1.0,0.0
911,11029,1.0,0.0
914,6104,0.0,1.0
916,2967,1.0,0.0
916,5481,1.0,0.0
916,10568,1.0,0.0
916,11074,1.0,0.0
917,2659,0.0,1.0
917,4421,1.0,0.0
917,4974,1.0,0.0
917,8698,1.0,0.0
917,10800,1.0,0.0
920,6268,1.0,0.0
920,8955,1.0,0.0
920,9950,1.0,0.0
921,1941,1.0,0.0
921,2426,1.0,0.0
921,5553,0.0,1.0
921,7253,0.0,1.0
922,4104,0.0,1.0
924,7951,0.0,1.0
924,10740,1.0,0.0
924,10810,1.0,0.0
927,9696,1.0,0.0
928,4118,1.0,0.0
928,11172,0.0,1.0
929,232,0.0,1.0
929,529,0.0,1.0
929,1839,0.0,1.0
929,3015,0.0,1.0
929,3834,0.0,1.0
929,5529,0.0,1.0
929,8674,0.0,1.0
930,7102,1.0,0.0
931,5326,1.0,0.0
932,5895,1.0,0.0
933,2211,1.0,0.0
936,1486,1.0,0.0
936,4729,1.0,0.0
936,6123,1.0,0.0
936,7992,0.0,1.0
937,1322,1.0,0.0
938,5977,1.0,0.0
938,10109,0.0,1.0
940,1005,1.0,0.0
940,2227,1.0,0.0
940,3875,1.0,0.0
940,4244,1.0,0.0
940,5484,1.0,0.0
942,2070,1.0,0.0
944,148,0.0,2.0
944,10399,1.0,0.0
944,11409,1.0,0.0
945,2649,0.0,1.0
945,10331,0.0,1.0
946,5054,1.0,0.0
946,6207,0.0,1.0
946,8308,1.0,0.0
946,8498,1.0,0.0
946,8666,1.0,0.0
946,8963,0.0,1.0
946,10816,0.0,1.0
947,4190,0.0,1.0
947,10280,0.0,1.0
949,3110,1.0,0.0
950,6228,1.0,0.0
952,466,1.0,0.0
952,3339,0.0,1.0
952,4653,0.0,1.0
952,8877,0.0,1.0
952,10326,0.0,1.0
956,1073,1.0,0.0
956,9680,1.0,0.0
960,3168,0.0,1.0
964,6070,1.0,0.0
964,8688,1.0,0.0
964,10285,1.0,0.0
964,11048,1.0,0.0
965,10940,1.0,0.0
969,149,1.0,0.0
969,2128,1.0,0.0
969,2437,1.0,0.0
969,6818,0.0,1.0
971,10079,1.0,0.0
972,2348,0.0,1.0
972,5182,1.0,0.0
975,6862,1.0,0.0
975,7881,1.0,0.0
982,4868,1.0,0.0
982,10838,0.0,1.0
983,1904,1.0,0.0
983,2201,1.0,0.0
983,6637,0.0,1.0
988,6121,0.0,1.0
988,8802,0.0,1.0
989,10089,1.0,0.0
990,10492,0.0,1.0
991,3379,1.0,0.0
991,8821,1.0,0.0
993,11042,1.0,0.0
996,5963,1.0,0.0
996,10823,0.0,1.0
996,11184,0.0,1.0
997,4955,1.0,0.0
997,6534,1.0,0.0
997,7996,1.0,0.0
997,10169,1.0,0.0
998,11064,1.0,0.0
1004,2088,1.0,0.0
1004,6369,1.0,0.0
1006,1863,0.0,1.0
1006,2460,0.0,1.0
1006,4208,0.0,1.0
1006,4539,0.0,2.0
1006,5464,0.0,1.0
1006,7379,0.0,1.0
1006,7474,0.0,2.0
1010,6959,1.0,0.0
1010,10225,1.0,0.0
1011,787,0.0,1.0
1011,853,0.0,1.0
1011,2461,0.0,1.0
1011,4177,0.0,1.0
1011,5312,0.0,1.0
1011,5413,0.0,1.0
1011,7076,0.0,1.0
1011,8127,0.0,1.0
1011,9257,0.0,1.0
1015,3881,0.0,1.0
1015,8958,1.0,0.0
1015,10479,1.0,0.0
1017,9628,1.0,0.0
1018,8018,1.0,0.0
1018,8612,1.0,0.0
1019,916,1.0,0.0
1019,7394,1.0,0.0
1019,7447,1.0,0.0
1019,10263,1.0,0.0
1019,10845,1.0,0.0
1020,2011,0.0,1.0
1020,3562,0.0,2.0
1020,3857,1.0,0.0
1020,7122,1.0,0.0
1020,8756,1.0,0.0
1021,4457,0.0,2.0
1021,4562,0.0,1.0
1021,7563,1.0,0.0
1021,10776,0.0,1.0
1022,8555,1.0,0.0
1024,8837,0.0,1.0
1025,7949,1.0,0.0
1025,9550,1.0,0.0
1026,1927,0.0,1.0
1027,3738,0.0,1.0
1027,9758,0.0,1.0
1028,6864,1.0,0.0
1028,8502,1.0,0.0
1029,650,1.0,0.0
1030,64,0.0,1.0
1030,1569,1.0,0.0
1030,2497,1.0,0.0
1030,3056,1.0,0.0
1030,5094,0.0,1.0
1030,5173,0.0,1.0
1030,5328,1.0,0.0
1030,8741,0.0,1.0
1030,8989,0.0,1.0
1030,9433,1.0,0.0
1030,9730,0.0,1.0
1030,9832,0.0,1.0
1030,10043,0.0,1.0
1030,11502,0.0,1.0
1031,3649,0.0,1.0
1032,3331,0.0,1.0
1033,2705,1.0,0.0
1033,6261,0.0,1.0
1033,9110,0.0,1.0
1034,7113,0.0,1.0
1034,7697,0.0,1.0
1034,8511,0.0,1.0
1034,8581,0.0,1.0
1034,10150,0.0,1.0
1038,1388,0.0,1.0
1038,2847,0.0,1.0
1038,4992,0.0,1.0
1038,5016,0.0,1.0
1038,6042,0.0,1.0
1038,7962,0.0,1.0
1038,9061,0.0,1.0
1038,10154,0.0,1.0
1039,4002,1.0,0.0
1039,7733,1.0,0.0
1039,10753,1.0,0.0
1041,78,1.0,0.0
1041,8335,1.0,0.0
1041,10897,1.0,0.0
1041,11517,1.0,0.0
1042,11101,0.0,1.0
1042,11202,0.0,1.0
1043,3077,1.0,0.0
1043,3496,0.0,1.0
1043,6760,1.0,0.0
1043,8419,0.0,1.0
1045,4294,1.0,0.0
1046,9688,0.0,1.0
1049,6386,0.0,1.0
1051,1464,1.0,0.0
1051,2154,1.0,0.0
1051,4194,0.0,4.0
1051,6260,0.0,3.0
1051,6672,0.0,4.0
1051,8159,1.0,0.0
1051,8272,1.0,0.0
1051,10392,1.0,0.0
1051,11422,1.0,0.0
1052,2410,1.0,0.0
1053,3200,1.0,0.0
1053,9064,0.0,1.0
1054,2448,0.0,2.0
1054,2580,0.0,1.0
1055,3578,1.0,0.0
1055,5232,1.0,0.0
1055,5838,1.0,0.0
1055,10500,0.0,1.0
1055,10603,0.0,1.0
1056,2068,1.0,0.0
1061,2591,0.0,1.0
1061,5658,1.0,0.0
1062,4740,1.0,0.0
1062,4742,0.0,1.0
1062,9026,1.0,0.0
1063,4200,1.0,0.0
1063,5527,1.0,0.0
1064,2553,0.0,1.0
1064,4785,0.0,1.0
1064,9439,0.0,1.0
1064,10212,0.0,1.0
1064,11068,0.0,1.0
1065,1549,1.0,0.0
1065,2735,0.0,1.0
1066,1727,1.0,0.0
1066,6595,1.0,0.0
1066,10956,1.0,0.0
1071,6881,1.0,0.0
1075,6900,0.0,1.0
1075,7076,0.0,1.0
1076,1071,0.0,1.0
1076,3079,0.0,1.0
1076,3214,0.0,1.0
1076,6130,0.0,1.0
1076,6934,0.0,1.0
1076,7190,0.0,1.0
1076,9010,0.0,1.0
1076,9138,0.0,1.0
1081,3053,1.0,0.0
1081,5474,1.0,0.0
1081,6126,0.0,1.0
1081,7660,1.0,0.0
1081,11069,1.0,0.0
1083,6673,0.0,1.0
1085,1171,0.0,1.0
1085,2359,0.0,1.0
1085,5021,0.0,1.0
1085,8981,0.0,1.0
1086,545,0.0,1.0
1086,982,0.0,1.0
1086,1386,0.0,1.0
1086,5178,0.0,1.0
1086,6812,0.0,1.0
1086,10086,0.0,1.0
1087,270,0.0,1.0
1087,688,1.0,0.0
1087,1758,1.0,0.0
1087,8542,0.0,1.0
1088,2828,1.0,0.0
1090,1826,0.0,1.0
1090,4633,1.0,0.0
1090,4762,0.0,1.0
1090,7214,1.0,0.0
1090,8712,0.0,1.0
1092,3606,1.0,0.0
1092,3767,1.0,0.0
1095,6346,0.0,1.0
1095,9224,0.0,1.0
1096,7884,0.0,1.0
1096,9971,0.0,1.0
1097,966,1.0,0.0
1098,10788,0.0,1.0
1100,3052,0.0,1.0
1100,3938,0.0,1.0
1100,8390,0.0,1.0
1100,8521,0.0,1.0
1102,8636,0.0,1.0
1103,1818,1.0,0.0
1103,5267,1.0,0.0
1103,5422,1.0,0.0
1103,8552,1.0,0.0
1104,7623,1.0,0.0
1104,9303,0.0,1.0
1105,3540,0.0,1.0
1105,5864,0.0,1.0
1106,1004,0.0,1.0
1106,3633,0.0,1.0
1106,4914,0.0,1.0
1106,8377,0.0,1.0
1107,7626,0.0,1.0
1107,9583,0.0,1.0
1111,5625,1.0,0.0
1111,5924,1.0,0.0
1111,10862,1.0,0.0
1114,1222,0.0,1.0
1114,1762,0.0,1.0
1114,10713,0.0,1.0
1114,10871,0.0,1.0
1116,558,0.0,1.0
1116,970,0.0,1.0
1116,8144,0.0,1.0
1117,446,0.0,2.0
1117,5291,0.0,1.0
1117,6975,0.0,1.0
1117,9871,0.0,1.0
1118,5860,1.0,0.0
1118,9923,1.0,0.0
1118,11551,1.0,0.0
1119,1068,0.0,1.0
1119,2298,1.0,0.0
1119,4762,1.0,0.0
1119,6996,1.0,0.0
1119,10732,0.0,1.0
1120,497,0.0,1.0
1120,1290,0.0,1.0
1120,4911,0.0,1.0
1120,6355,0.0,1.0
1120,10579,0.0,1.0
1122,1118,0.0,1.0
1122,3876,0.0,1.0
1122,3922,0.0,1.0
1123,7950,1.0,0.0
1123,8816,1.0,0.0
1123,9960,1.0,0.0
1125,5142,1.0,0.0
1125,6511,1.0,0.0
1126,4101,0.0,1.0
1126,5173,1.0,0.0
1126,7718,1.0,0.0
1126,9056,1.0,0.0
1127,4546,1.0,0.0
1127,6634,0.0,1.0
1128,1744,0.0,1.0
1128,1898,0.0,1.0
1128,5242,1.0,0.0
1130,6699,0.0,1.0
1131,3043,1.0,0.0
1131,9419,1.0,0.0
1132,1784,1.0,0.0
1132,4459,1.0,0.0
1134,5769,0.0,1.0
1134,9395,0.0,2.0
1134,10946,0.0,1.0
1135,2720,1.0,0.0
1135,8213,1.0,0.0
1136,6453,1.0,0.0
1138,4376,1.0,0.0
1138,10505,1.0,0.0
1139,8878,0.0,1.0
1139,8966,0.0,1.0
1139,10734,0.0,1.0
1140,1600,1.0,0.0
1140,5040,0.0,1.0
1140,5972,1.0,0.0
1140,8202,1.0,0.0
1140,8388,1.0,0.0
1140,10970,1.0,0.0
1142,2855,0.0,1.0
1145,1765,1.0,0.0
1146,2450,0.0,1.0
1146,4281,0.0,1.0
1146,8646,0.0,1.0
1147,672,0.0,1.0
1147,1530,0.0,1.0
1147,6879,0.0,1.0
1149,2754,0.0,1.0
1149,7535,0.0,1.0
1149,8459,0.0,1.0
1149,10312,0.0,1.0
1151,1271,1.0,0.0
1151,1483,1.0,0.0
1151,4074,1.0,0.0
1152,7565,0.0,1.0
1152,9612,0.0,1.0
1152,9614,0.0,1.0
1152,10489,0.0,1.0
1152,11189,0.0,1.0
1152,11219,0.0,1.0
1154,2184,0.0,1.0
1154,6728,0.0,1.0
1155,6529,1.0,0.0
1158,398,0.0,1.0
1158,842,0.0,1.0
1158,968,0.0,1.0
1158,1021,0.0,1.0
1158,1428,0.0,1.0
1158,2700,0.0,1.0
1158,4295,0.0,1.0
1158,6041,0.0,1.0
1158,7864,0.0,1.0
1158,8582,0.0,1.0
1158,10431,0.0,1.0
1160,1278,0.0,1.0
1162,364,1.0,0.0
1162,975,1.0,0.0
1162,1393,0.0,1.0
1162,1469,1.0,0.0
1162,2384,0.0,1.0
1162,7411,1.0,0.0
1162,8512,0.0,1.0
1165,6929,0.0,1.0
1166,3792,0.0,1.0
1166,8361,0.0,1.0
1166,9916,0.0,1.0
1166,10238,0.0,1.0
1168,8500,0.0,1.0
1169,2782,1.0,0.0
1171,2772,0.0,2.0
1171,6656,0.0,1.0
1171,9928,0.0,1.0
1171,11175,0.0,1.0
1172,3686,0.0,1.0
1172,4863,0.0,1.0
1174,904,1.0,0.0
1174,3769,1.0,0.0
1174,8597,0.0,1.0
1174,8675,1.0,0.0
1174,10147,1.0,0.0
1174,10833,1.0,0.0
1175,2057,0.0,1.0
1175,3793,0.0,1.0
1175,8413,1.0,0.0
1175,8849,1.0,0.0
1175,11084,0.0,1.0
1176,3053,1.0,0.0
1176,5554,1.0,0.0
1176,8349,1.0,0.0
1178,2151,1.0,0.0
1178,2187,1.0,0.0
1178,5555,0.0,1.0
1178,9567,0.0,1.0
1178,10610,1.0,0.0
1180,11185,0.0,1.0
1181,584,1.0,0.0
1181,747,1.0,0.0
1181,1177,0.0,1.0
1181,1312,0.0,1.0
1181,1852,1.0,0.0
1181,2006,0.0,1.0
1181,2457,0.0,1.0
1181,6776,0.0,1.0
1181,6916,0.0,1.0
1181,8700,0.0,1.0
1181,9967,0.0,1.0
1181,10347,1.0,0.0
1182,46,1.0,0.0
1182,880,1.0,0.0
1182,4258,1.0,0.0
1182,5671,1.0,0.0
1183,582,0.0,1.0
1183,3014,0.0,1.0
1183,5279,0.0,1.0
1183,6633,0.0,1.0
1183,7283,0.0,1.0
1183,10159,0.0,1.0
1183,11285,0.0,1.0
1183,11387,0.0,1.0
